amount,name,region,condition,mileage,image_url,details_url
17680000,Toyota Highlander 2012 White,"Ogun State, Abeokuta North",Local Used,181401 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161446481_MTgwLTEzNS1hZWZjMDU5NDJl.jpg,https://www.cars45.com/jEY4wdZI8dviq1uEBYpNTRif6wkeVp4
7280000,Toyota Camry 2007 Gray,"Lagos State, Ogba",Local Used,151370 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161521380_MTgwLTEzNS1kN2MwYTI1ZTBm.jpg,https://www.cars45.com/jEY4wdZ9Trvj9wgWcvUzb1eBqYlBywR
4672500,Toyota Avalon 2006 Gold,"Lagos State, Amuwo-Odofin",Local Used,184052 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161527189_MTgwLTEzNS1lNTEwMjM1ODJjLTE.jpg,https://www.cars45.com/jEY4wdZbwOdlYC5USMdfpqIsjlUcZg2
9135000,Mercedes-Benz S-Class 2007 Black,"Abuja (FCT), Gwarinpa",Local Used,346695 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161519802_MTgwLTEzNi0xZTJhZGJhOGM1LTI.jpg,https://www.cars45.com/jEY4wdZiVkuLOIYr5JW3AwFzS3pm1x6
6738375,Toyota Camry 2005 Burgandy,"Lagos State, Alimosho",Foreign Used,513744 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161515978_MTgwLTEzNS1hYjBhOTJmOWY3LTE.jpg,https://www.cars45.com/jEY4wdZcLiJzDoqJjVPlHL6qLjeJxDC
8320000,Mercedes-Benz M Class 2006 Silver,"Lagos State, Ajah",Local Used,297690 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161434053_MTgwLTEzNS1iNDFjNmY3Mzll.jpg,https://www.cars45.com/jEY4wdZSKKIEEv7s0oNYY7Of9fqY6Dp
14560000,Toyota Venza V6 2012 Black,"Ondo State, Akure",Local Used,265174 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161519109_MTgwLTEzNS01ZTU5MzQyY2QwLTE.jpg,https://www.cars45.com/jEY4we00UKO2VU88WnYPr0WS3L03mwB
18720000,Honda Civic LX 4dr Sedan (2.0L 4cyl) 2017 Silver,"Lagos State, Lekki",Foreign Used,63862 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161448636_MTgwLTEzNS04YjBlYTEwNDQ5.jpg,https://www.cars45.com/jEY4wdZqRMpZRPYenMB7btrYJA9xyTu
7245000,Mazda 626 2007 Gray,"Lagos State, Ikorodu",Local Used,304648 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161515049_MTgwLTEzNS05MzkwZWRiMzJhLTE.jpg,https://www.cars45.com/jEY4wdZPnoqMlXeeyuLqrN6yDpmI9S3
8216000,Toyota Corolla 2010 Black,"Lagos State, Ikeja",Local Used,200797 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161502065_MTgwLTEzNS1iOWVkZTE5NDAz.jpg,https://www.cars45.com/jEY4wdZrWOWZdgXjBWScnAkxYjAKH3D
6300000,Toyota Camry 2008 Gold,"Lagos State, Ogudu",Local Used,97490 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161505955_MTgwLTEzNi1hZWQwNTkyMzk4LTE.jpg,https://www.cars45.com/jlCs49QwkVLvFIBKED5ijngDBP4sdu
3640000,Honda Accord 2007 Gray,"Lagos State, Abule Egba",Local Used,129224 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161510585_MTgwLTEzNS00OTliMzE5NDBlLTE.jpg,https://www.cars45.com/jEY4wdZdfITMJrn7ZxJTuvX2uPuL9e0
3675000,Toyota Corolla 2007 Gray,"Enugu State, Enugu",Local Used,320000 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161358622_MTgwLTEwMS1lZmY4NDA4ZjIzLTE.jpg,https://www.cars45.com/jEY4wdZEzgr2OEAVtxzaA307W1nxafl
6300000,Kia Mohave 2016 Black,"Abuja (FCT), Garki 2",Local Used,140728 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161431404_MTgwLTEzNS1mNjljNWY5M2NlLTE.jpg,https://www.cars45.com/jEY4wdZMqBAKDWRIH8IAVFUtr9a1Hl2
3675000,Mercedes-Benz C200 2001 Silver,"Abuja (FCT), Lugbe District",Local Used,257475 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161458570_MTgwLTgxLTFhYzUxMWIzYjAtMQ.jpg,https://www.cars45.com/jEY4wdZbOovMtXpgyWWecxokUVX9kcl
28350000,Toyota 4-Runner 2014 Gray,"Akwa Ibom State, Uyo",Local Used,93771 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161508683_MTgwLTgzLWYxNTRmMGIzMjA.jpg,https://www.cars45.com/jEY4wdZeVvCP1F4jq4l7i5ykTZO0YTO
14560000,Toyota Venza 2010 Purple,"Lagos State, Ikorodu",Local Used,125213 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161504085_MTgwLTEzNS1hZTE3MTgyNzIyLTE.jpg,https://www.cars45.com/jEY4wdZXfzdFoAS79L2eE7ehYflSWjX
3952000,Toyota Camry 2002 Gray,"Lagos State, Ojodu",Local Used,139581 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161504765_MTgwLTEzNS04ZmIxZTI4ZDBl.jpg,https://www.cars45.com/jEY4wdZLA9km3pEb5esX2g7ve9d6165
9660000,Ford Explorer 2015 Black,"Lagos State, Lekki",Local Used,63840 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161504366_MTgwLTEzNi1kMzU2YzUyM2Y2LTE.jpg,https://www.cars45.com/jEY4we00b39qIxzwympVR4aenVLhaP1
6132000,Toyota Camry 2010 Black,"Lagos State, Lekki",Local Used,128933 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161456784_MTgwLTEzNi0zZjAyMTk4OTEwLTE.jpg,https://www.cars45.com/jEY4wdZAsNX3nwqUwpMaTxeoCBslNZb
1470000,Nissan 240SX 2000 Silver,"Enugu State, Enugu",Local Used,300000 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161481164_MTgwLTEwMS1hZWQyMTA1NGM5LTU.jpg,https://www.cars45.com/jEY4wdZI4c6RkqKqb6OgEso7dORAEFG
38850000,Toyota RAV4 2021 Black,"Lagos State, Surulere",Foreign Used,22773 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161451839_MTgwLTEzNS1hOWQzYzMxNDI3LTE.jpg,https://www.cars45.com/jEY4wdZg0YKVHvFAELk55bBbEMGVjmm
5000000,Toyota Corolla 2005 Gray,"Abuja (FCT), Gudu",Local Used,289015 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161435273_MTgwLTEzNi1jMTZkODg3NDMy.jpg,https://www.cars45.com/jEY4wdZfR3kgauXaNLUIT7Hysb4ZCOl
10400000,Lexus RX 350 2008 Black,"Lagos State, Yaba",Local Used,304450 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161464122_MTgwLTEzNS02NDhiMjQ5MmVi.jpg,https://www.cars45.com/jEY4wdZVuYGJtLCKpem9vrNBfyf15Bg
6825000,Acura RDX 2008 Gray,"Abuja (FCT), Wuse",Local Used,146223 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161337825_MTgwLTEzNS0zODBlM2JlMjkz.jpg,https://www.cars45.com/jEY4wdZS54sITKhzFHL9ynR1G7566AI
4160000,Peugeot 307 2004 Blue,"Abuja (FCT), Garki 2",Local Used,228578 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161323015_MTgwLTEzNS05NjQ5NWU4YjI4.jpg,https://www.cars45.com/jEY4wdZWq5ESsf6LuEDdsbORyZUp8hZ
9360000,Toyota Camry 2011 Black,"Imo State, Owerri",Local Used,262082 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161332759_MTgwLTEzNi1jYTY0ZjNmMjFi.jpg,https://www.cars45.com/jEY4wdZI1WOpnbzCwNmWIFSE9cJBLGb
6760000,Toyota Sienna 2005 White,"Lagos State, Alimosho",Local Used,228098 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161343987_MTgwLTEwMS0yOTY3MmY1NzFj.jpg,https://www.cars45.com/jEY4wdZne7qZPI5W8geAd1Lw7fVeuHG
11550000,Toyota Avensis 2014 Silver,"Abuja (FCT), Lugbe District",Local Used,114782 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161426563_MTgwLTEzNi05NTA3Nzg3Yzkw.jpg,https://www.cars45.com/jEY4wdZydG1o3gqQabLUu4HpR4rgC48
4830000,Mazda CX-9 2008 Gray,"Lagos State, Yaba",Local Used,299811 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161442823_MTgwLTEzNS1hOGMzMjMyMGI3LTE.jpg,https://www.cars45.com/jEY4wdZLQ4ukZ7MCUenFHAlP2mlicxI
4725000,Hyundai Santa Fe 2008 Red,"Abuja (FCT), Wuse",Local Used,182250 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161322887_MTgwLTEzNS0xOGI1NjBjOTQ0LTE.jpg,https://www.cars45.com/jEY4wdZAlBXI5R3jx8IOR8kujsCSNmK
5460000,Toyota Camry 2008 Silver,"Rivers State, Port-Harcourt",Local Used,109670 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161440514_MTgwLTEzNi1lYzFhNzY2ZDM5LTE.jpg,https://www.cars45.com/jlCs49Poy7zCEx10WbRvA5hXstDC8f
42000000,Lexus NX 2020 Gray,"Lagos State, Lekki",Local Used,68842 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161438751_MTgwLTEzNi04NGIzM2VkYTQzLTE.jpg,https://www.cars45.com/jEY4wdZMIFSX3BO4P4Htb2mhtz7T7S9
11232000,Toyota Camry 2011 Silver,"Lagos State, Lekki",Foreign Used,212841 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161428137_MTgwLTEzNS00M2EzMDFlNzhk.jpg,https://www.cars45.com/jEY4wdZmQtcw0MhYv9EYuBkxJhbqAfO
5512000,Toyota Highlander 2003 Green,"Lagos State, Ogba",Local Used,263757 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161436622_MTgwLTEzNS00ZTBlZDkxMzI1.jpg,https://www.cars45.com/jEY4wdZEqbnUD2caI8TwmOV0vy9Ukif
3990000,Kia Sportage 2005 Brown,"Lagos State, Yaba",Local Used,172369 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161343044_MTgwLTEzNS1hNzAyMzMxYmY1LTE.jpg,https://www.cars45.com/jEY4wdZEJX3tfbK2egGddVq3qGPYYa8
2625000,Peugeot 206 CC 1999 Black,"Abuja (FCT), Karu",Local Used,231548 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161422548_MTgwLTEzNS03YTU2ZTljOTE4LTM.jpg,https://www.cars45.com/jEY4wdZccpxnnSZKhsDhyR06JynZWIp
3120000,Honda Accord 2004 Gray,"Lagos State, Amuwo-Odofin",Local Used,241748 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161326841_MTgwLTEzNS0yNGY2ZmE4ZTNk.jpg,https://www.cars45.com/jEY4wdZLjLqMPHoOVJTDsQmY3dMNvYO
4784000,Toyota Corolla Sedan 2003 Blue,"Lagos State, Ikorodu",Local Used,195455 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161429827_MTgwLTEzNS0zODM1NDAzNzcx.jpg,https://www.cars45.com/jEY4wdZQOmv6Gb4MvlRi4Dn83TGf3AE
5928000,Toyota Corolla 2006 Blue,"Lagos State, Isolo",Local Used,206794 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161422852_MTgwLTEzNS1jNDU5ZmNlNjU4.jpg,https://www.cars45.com/jEY4wdZqk0ymrcrI2TO4J7gXdukCwQ2
4160000,Honda Civic 2008 Gray,"Lagos State, Ikotun/Igando",Local Used,192582 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161341370_MTgwLTEzNS01MjE2ODhhMzYx.jpg,https://www.cars45.com/jEY4wdZo2h9gBd3Ip3LMKzTcbRY1opF
35700000,Toyota Highlander 2019 Gray,"Lagos State, Mushin",Foreign Used,234636 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161417384_MTgwLTEzNS00ZGM4NDVlYjlkLTI.jpg,https://www.cars45.com/jEY4wdZbRAqD8c6qWO7mwzltQtwyble
4305000,Honda Accord 2009 Black,"Abuja (FCT), Karu",Local Used,165314 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161327241_MTgwLTEzNS1iZjk4NDI1ZDk2LTM.jpg,https://www.cars45.com/jEY4wdZonMGA4sVhXztjXP5rTPkZNd5
8320000,Toyota Corolla 2009 Black,"Abuja (FCT), Wuse",Local Used,184362 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161203066_MTgwLTEzNS04MGU5MDhjYTAz.jpg,https://www.cars45.com/jEY4wdZQtzQDzv9lVyoTun7wB9LsOpl
7072000,Toyota Camry 2009 Red,"Enugu State, Enugu",Local Used,131724 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161302755_MTgwLTEwMS1iMzY1YWNmMjZj.jpg,https://www.cars45.com/jEY4wdZr0G8XEVQiKoDwn9RuiXIkBJx
7875000,Volkswagen Tiguan 2012 Black,"Lagos State, Ojodu",Local Used,33033 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161268098_MTgwLTEzNS1lN2Y1OTdmN2Y0.jpg,https://www.cars45.com/jEY4wdZxSS7PgP1GmQP5uc0pkEKiMkB
52000000,Mercedes-Benz GLC-Class 2016 Gray,"Lagos State, Lekki",Local Used,78391 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161183599_MTgwLTEzNS01M2Q0YjBmMmVh.jpg,https://www.cars45.com/jEY4we00Z575SnKCCcpJ5Lc5DtW1h15
5200000,Toyota Camry 2005 Black,"Ogun State, Abeokuta North",Local Used,275824 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161266464_MTgwLTEzNS1lMjg2ZWVhZmJi.jpg,https://www.cars45.com/jEY4wdZg9do64wgreR52hp9CAZnkY0j
7350000,Lexus IS 2006 Silver,"Ogun State, Abeokuta North",Local Used,115558 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161265271_MTgwLTEzNS1iOWUxNzM4ZTMx.jpg,https://www.cars45.com/jEY4wdZSqAExM3EfhbGp1CdbJB6cjwJ
18720000,Lexus ES 2013 Gray,"Abuja (FCT), Wuse",Local Used,253200 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161195617_MTgwLTEzNS00NWNhODZhY2U1.jpg,https://www.cars45.com/jEY4wdZHpxMUTmrXKDkb4kmdW35Gggj
8840000,Toyota RAV4 2008 Green,"Rivers State, Port-Harcourt",Local Used,124968 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161334198_MTgwLTEzNi05M2E0NmMzMTAx.jpg,https://www.cars45.com/jEY4wdZDWMI924NdZn5C28LXbZMmqZU
10038000,Toyota Camry 2011 Gray,"Lagos State, Ikeja",Foreign Used,389255 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161281301_MTgwLTEzNS0xMTE1MGM4NmUwLTE.jpg,https://www.cars45.com/jEY4wdZkae0riYS8ypUB5GsmU8jbiye
13125000,BMW X5 2009 Black,"Lagos State, Alimosho",Foreign Used,185402 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161338247_MTgwLTEwMi04YmU4NzU3MmVhLTE.jpg,https://www.cars45.com/jEY4wdZuxkrN84PASnNmrqaXnqv2iWB
7350000,BMW X5 2008 White,"Oyo State, Ibadan",Local Used,182927 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161327180_MTgwLTEzNS00MDVlNDZhMjgyLTE.jpg,https://www.cars45.com/jEY4wdZudCqWQjx4pyjvqTiU04x1WUP
2625000,Kia Sorento 2005 Silver,"Lagos State, Yaba",Local Used,163230 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161330683_MTgwLTEzNS1kYTVkOWE3ZGVjLTQ.jpg,https://www.cars45.com/jEY4wdZj8lXPLTOjLVtoTBc3VtUettB
14505750,Toyota Highlander Limited 3.5l 4WD 2013 Black,"Abuja (FCT), Lugbe District",Local Used,207282 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161324160_MTgwLTEzNi1kMTQ0NDY5MjdiLTE.jpg,https://www.cars45.com/jEY4wdZTTqT3cSA52XzuIcz0JbpnbSd
10500000,Lexus LS 460 L 2012 Black,"Lagos State, Ikorodu",Foreign Used,277797 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161337086_MTgwLTEzNS0yZTdjZGQ4MWUyLTM.jpg,https://www.cars45.com/jEY4wdZmEaZscgO8JlkNYSgOrpVMbSk
6760000,Acura MDX 2008 Red,"Lagos State, Abule Egba",Local Used,190082 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161281100_MTgwLTEzNS0zODZhMTYyMWJi.jpg,https://www.cars45.com/jEY4wdZVzCKYJXk2k6BNNEeKFRxtl95
5250000,Suzuki VS 2007 Black,"Abuja (FCT), Gwarinpa",Local Used,262550 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161269251_MTgwLTEzNi1lMzgzNDljZTk1LTE.jpg,https://www.cars45.com/jEY4wdZFLWaRvjkNTVSOdkqYLDwm1qx
66675000,Toyota Sienna 2023 Black,"Lagos State, Amuwo-Odofin",Foreign Used,160932 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161278099_MTgwLTEzNS0zY2ViZDM5ZGI2.jpg,https://www.cars45.com/jEY4wdZZ2T79QLqzDyoraQGgpLcBYVT
3675000,Chevrolet Nubira 2005 Silver,"Lagos State, Kosofe",Local Used,251861 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161332479_MTgwLTEzNS02MDIzODFmZGFhLTE.jpg,https://www.cars45.com/jEY4wdZwB5PGGK7YnHhvqS9aJ5PLb77
4095000,Nissan Murano 2004 Gray,"Lagos State, Magodo",Local Used,190166 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161331467_MTgwLTEzNS01NTEzYzdhOTJkLTE.jpg,https://www.cars45.com/jEY4wdZM9hJqz2qCP599xTbL6LANxrv
20072000,Mercedes-Benz C350 2012 Gray,"Abuja (FCT), Gwarinpa",Foreign Used,133835 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161333004_MTgwLTEzNi01NzY3MzVlZGI4.jpg,https://www.cars45.com/jEY4wdZbtSKJHAw6GsXn9XoivsZhmxO
5827500,Toyota Camry 2.3 2007 Green,"Lagos State, Ikorodu",Local Used,86426 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161329479_MTgwLTEzNS0xMjA5ODExZGU1LTE.jpg,https://www.cars45.com/jEY4wdZWVCwkmpK8e1U4UbPS1Kg43EQ
8925000,Nissan UA-QG 2007 White,"Lagos State, Ikorodu",Foreign Used,Foreign Used,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161207909_MTgwLTEzNS0zYjFjNzZkYzc3LTE.jpg,https://www.cars45.com/jEY4wdZtqDJj2nOtQSjZPYLTA1xSxYd
8320000,Toyota Corolla 2010 Gray,"Abuja (FCT), Asokoro",Local Used,119173 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161320681_MTgwLTEzNi1jNWQ3YmQ1Nzhm.jpg,https://www.cars45.com/jEY4wdZz1ecdxiHdjojcsqbCIwDNOZk
2625000,Honda Accord 2007 Black,"Lagos State, Alimosho",Local Used,172188 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161276776_MTgwLTEwMi1mZWI3OTZhOGJmLTE.jpg,https://www.cars45.com/jEY4wdZvlCEUpTubHR99VZPKLtT512s
8400000,Honda Accord 2004 Purple,"Lagos State, Ikorodu",Foreign Used,225429 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161270707_MTgwLTEzNS1lNWRkYTA2MzQ4.jpg,https://www.cars45.com/jEY4wdZjsT7IyaNHsCc9mNzQSYo0mcU
6825000,Toyota Camry 2010 Blue,"Abuja (FCT), Gudu",Local Used,138208 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161272626_MTgwLTEzNi1jNWI5MDYxNWNh.jpg,https://www.cars45.com/jEY4wdZgJ9UfD3DaADFKKuKp0eDmjcf
4160000,Lexus RX 300 2000 Black,"Oyo State, Ibadan",Local Used,221926 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161249093_MTgwLTEzNS01NTBlNmU2Mzcx.jpg,https://www.cars45.com/jEY4wdZiYskefyKbo5PYUbo2AiMXL0R
3780000,Honda Odyssey 2008 White,"Rivers State, Port-Harcourt",Local Used,453745 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161276883_MTgwLTEzNi0zOWY0YzZiZDk0LTM.jpg,https://www.cars45.com/jEY4we010hqTzwKU5wcfvellLffKNuT
17850000,Toyota RAV4 2015 Gray,"Lagos State, Isolo",Foreign Used,93158 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161261260_MTgwLTEzNS0wZWZiZGMzNTkzLTE.jpg,https://www.cars45.com/jEY4wdZjpiFWmn8AGtlMVhVRFqzGnfN
6760000,Toyota Camry 2007 Blue,"Lagos State, Alimosho",Local Used,157269 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161181980_MTgwLTEzNS0wMjkyMzcwZGVi.jpg,https://www.cars45.com/jEY4wdZgYgg7532XKgvbReoXTYbfBv0
10500000,Mercedes-Benz S-Class 2008 Black,"Lagos State, Lekki",Foreign Used,205832 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161258431_MTgwLTEzNi01Yzk2NjUzNzgxLTE.jpg,https://www.cars45.com/jEY4wdZETLrAXdcD2pDdqsjopAUZQkR
15750000,Infiniti QX56 2011 Ivory,"Lagos State, Isolo",Local Used,91866 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161263577_MTgwLTEzNS00ZWM3OWU0MWM5LTE.jpg,https://www.cars45.com/jEY4wdZZ90d581RZkjLWKOxbMiyReWB
4200000,Mazda CX-7 2007 Blue,"Delta State, Oshimili South",Local Used,180466 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161258409_MTgwLTEzNS00MzdjNDE5NTBhLTE.jpg,https://www.cars45.com/jEY4wdZgyPaoxZWpkQNHDxLFRYySYuV
2415000,Honda Shuttle 2000 Blue,"Lagos State, Ogba",Local Used,403229 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161267474_MTgwLTEzNS0yNmE2MWI4ZDcxLTI.jpg,https://www.cars45.com/jEY4wdZC6d8YraP7bRev5sfrwJgWaUH
3465000,Ford Fusion 2010 White,"Enugu State, Enugu",Local Used,375096 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161133347_MTgwLTEwMS1jOTBjZTI1MDYzLTM.jpg,https://www.cars45.com/jEY4we00QBuxEsj9ESDcEzxtWl7TN8f
6510000,Nissan Armada 2008 Gold,"Lagos State, Abule Egba",Local Used,48696 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161262712_MTgwLTEzNS0xZTVhMjllYzA5.jpg,https://www.cars45.com/jEY4wdZjgFdOj8QHRSyor05FhhflJIB
7644000,Ford Edge 2011 Brown,"Lagos State, Lekki",Local Used,146477 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161191239_MTgwLTEzNS0wNGNjYjVjZGMwLTE.jpg,https://www.cars45.com/jEY4wdZQGbzLbUNTE3DMPZgM8y0B7vb
95680000,Mercedes-Benz GLE-Class 2020 Gray,"Lagos State, Surulere",Local Used,92023 km,https://www.cars45.com/r/cGljdHVyZXMtbmlnZXJpYS5qaWppc3RhdGljLm5ldA/161259051_MTgwLTEzNS0yZmY0NTY5YWVjLTE.jpg,https://www.cars45.com/jEY4wdZFd8BYVpB1sJcK1G4URcPfuhm
